probe_id	symbol
1158	9372	ZFYVE9
1159	200014	CC2D1B
1160	4998	ORC1
1161	84950	PRPF38A
1162	23318	TUT4
1163	105378723	LOC105378723
1164	2882	GPX7
1165	348378	SHISAL2A
1166	65260	COA7
1167	79699	ZYG11B
1168	440590	ZYG11A
1169	55268	ECHDC2
1170	6342	SCP2
1171	127435	PODN
1172	6512	SLC1A7
1173	105378724	LOC105378724
1174	1376	CPT2
1175	54987	CZIB
1176	4116	MAGOH
1177	100507564	MAGOH-DT
1178	7804	LRP8
1179	105378728	LOC105378728
1180	105378726	LOC105378726
1181	105378732	LRP8-DT
1182	105378731	LOC105378731
1183	105378730	LOC105378730
1184	107984957	LINC02812
1185	163742	SLC25A3P1
1186	105378733	LOC105378733
1187	63948	DMRTB1
1188	148979	GLIS1
1189	55706	NDC1
1190	54432	YIPF1
1191	1733	DIO1
1192	51668	HSPB11
1193	115353	LRRC42
1194	388633	LDLRAD1
1195	9528	TMEM59
1196	127428	TCEANC2
1197	100616315	MIR4781
1198	200008	CDCP2
1199	606495	CYB5RL
1200	51253	MRPL37
1201	23648	SSBP3
1202	619518	SSBP3-AS1
1203	105378735	LOC105378735
1204	105378734	LINC02784
1205	26027	ACOT11
1206	338094	FAM151A
1207	100527960	MROH7-TTC4
1208	374977	MROH7
1209	7268	TTC4
1210	25973	PARS2
1211	55001	TTC22
1212	163747	LEXM
1213	1718	DHCR24
1214	107984958	DHCR24-DT
1215	107985760	TRK-CTT7-1
1216	105378736	LOC105378736
1217	199964	TMEM61
1218	7809	BSND
1219	255738	PCSK9
1220	23358	USP24
1221	100507634	LOC100507634
1222	109729135	MIR4422HG
1223	100616272	MIR4422
1224	105378740	LOC105378740
1225	105378739	LINC01753
1226	105378738	LINC01755
1227	105378737	LOC105378737
1228	105378741	LOC105378741
1229	105378744	LINC01767
1230	8613	PLPP3
1231	101929935	LOC101929935
1232	5563	PRKAA2
1233	199920	FYB2
1234	731	C8A
1235	732	C8B
1236	105378745	LOC105378745
1237	112267900	LOC112267900
1238	1600	DAB1
1239	105378748	LOC105378748
1240	105378747	LOC105378747
1241	101926890	DAB1-AS1
1242	105378746	LOC105378746
1243	107984960	LOC107984960
1244	115209	OMA1
1245	4070	TACSTD2
1246	114803	MYSM1
1247	112268263	LOC112268263
1248	105378751	LOC105378751
1249	3725	JUN
1250	100131060	LINC01135
1251	101926907	LOC101926907
1252	107984961	LOC107984961
1253	105378753	LINC02777
1254	101926925	LINC01358
1255	729467	HSD52
1256	105378756	FGGY-DT
1257	55277	FGGY
1258	100616409	MIR4711
1259	101926944	LOC101926944
1260	105378758	LOC105378758
1261	51361	HOOK1
1262	1573	CYP2J2
1263	127795	C1orf87
1264	105378760	LINC02778
1265	107984963	LOC107984963
1266	105378761	LOC105378761
1267	107984962	LOC107984962
1268	107985379	LOC107985379
1269	105378763	LINC01748
1270	101926964	LOC101926964
1271	105378764	LOC105378764
1272	100996570	NFIA-AS2
1273	4774	NFIA
1274	645030	NFIA-AS1
1275	105378766	LOC105378766
1276	107984964	LOC107984964
1277	414927	MGC34796
1278	83941	TM2D1
1279	10207	PATJ
1280	113219465	MIR12132
1281	107984965	LOC107984965
1282	100422902	MIR3116-1
1283	100422946	MIR3116-2
1284	54596	L1TD1
1285	163782	KANK4
1286	105378768	LOC105378768
1287	7398	USP1
1288	85440	DOCK7
1289	27329	ANGPTL3
1290	84938	ATG4C
1291	105378769	LINC01739
1292	199899	LINC00466
1293	105378770	LOC105378770
1294	100996301	FOXD3-AS1
1295	27022	FOXD3
1296	102464823	MIR6068
1297	29929	ALG6
1298	23421	ITGB3BP
1299	102724319	LOC102724319
1300	84455	EFCAB7
1301	79469	DLEU2L
1302	5236	PGM1
1303	105378771	LOC105378771
1304	4919	ROR1
1305	105378772	LOC105378772
1306	101927034	ROR1-AS1
1307	105378773	LOC105378773
1308	148581	UBE2U
1309	105378774	LOC105378774
1310	107984966	LOC107984966
1311	57685	CACHD1
1312	100616338	MIR4794
1313	55225	RAVER2
1314	3716	JAK1
1315	101927084	LINC01359
1316	100500854	MIR3671
1317	406893	MIR101-1
1318	205	AK4
1319	9829	DNAJC6
1320	102724416	LOC102724416
1321	112268227	LOC112268227
1322	3953	LEPR
1323	54741	LEPROT
1324	5142	PDE4B
1325	101927139	PDE4B-AS1
1326	105378776	LOC105378776
1327	84251	SGIP1
1328	100422871	MIR3117
1329	200132	DYNLT5
1330	10022	INSL5
1331	79819	DNAI4
1332	57708	MIER1
1333	23169	SLC35D1
1334	400757	C1orf141
1335	149233	IL23R
1336	3595	IL12RB2
1337	105378779	LOC105378779
1338	26135	SERBP1
1339	102724481	LINC01702
1340	105378780	LOC105378780
1341	1647	GADD45A
1342	55970	GNG12
1343	105378781	LOC105378781
1344	100289178	GNG12-AS1
1345	9077	DIRAS3
1346	79971	WLS
1347	100302279	MIR1262
1348	105378782	LOC105378782
1349	6121	RPE65
1350	55635	DEPDC1
1351	101927220	DEPDC1-AS1
1352	107984967	LOC107984967
1353	105378783	LOC105378783
1354	105378785	LINC01707
1355	105378787	LOC105378787
1356	105378786	LINC02791
1357	105378788	LINC01758
1358	105378789	LOC105378789
1359	105378790	LOC105378790
1360	57554	LRRC7
1361	5301	PIN1P1
1362	105378792	LRRC7-AS1
1363	55631	LRRC40
1364	9295	SRSF11
1365	81573	ANKRD13C
1366	11147	HHLA3
1367	102724548	HHLA3-AS1
1368	1491	CTH
1369	105378793	LOC105378793
1370	105378794	LOC105378794
1371	101927244	LINC01788
1372	102724572	LOC102724572
1373	5733	PTGER3
1374	107985517	LOC107985517
1375	100132618	ZRANB2-AS1
1376	9406	ZRANB2
1377	406962	MIR186
1378	100852410	ZRANB2-DT
1379	105378795	LOC105378795
1380	257194	NEGR1
1381	100852409	NEGR1-IT1
1382	105378797	LOC105378797
1383	105378796	LOC105378796
1384	105378798	LOC105378798
1385	339468	LINC02796
1386	105378799	LINC02797
1387	105378800	LOC105378800
1388	101927295	LINC01360
1389	105378801	LOC105378801
1390	107985391	LOC107985391
1391	105378802	LOC105378802
1392	109729166	LINC02238
1393	127255	LRRIQ3
1394	100526835	FPGT-TNNI3K
1395	8790	FPGT
1396	51086	TNNI3K
1397	105378805	LOC105378805
1398	105378803	LRRC53
1399	127254	ERICH3
1400	101927320	ERICH3-AS1
1401	1429	CRYZ
1402	127253	TYW3
1403	431707	LHX8
1404	204962	SLC44A5
1405	34	ACADM
1406	1744	DLSTP1
1407	5876	RABGGTB
1408	692085	SNORD45C
1409	26805	SNORD45A
1410	26804	SNORD45B
1411	4438	MSH4
1412	127247	ASB17
1413	105378806	LOC105378806
1414	101927342	LOC101927342
1415	256435	ST6GALNAC3
1416	105378807	LOC105378807
1417	110806286	LINC02567
1418	81849	ST6GALNAC5
1419	102466995	MIR7156
1420	10026	PIGK
1421	105378808	LOC105378808
1422	26289	AK5
1423	26009	ZZZ3
1424	23032	USP33
1425	374986	MIGA1
1426	374987	NEXN-AS1
1427	91624	NEXN
1428	8880	FUBP1
1429	11080	DNAJB4
1430	54810	GIPC2
1431	107984997	LOC107984997
1432	149047	MGC27382
1433	5737	PTGFR
1434	10964	IFI44L
1435	10561	IFI44
1436	64123	ADGRL4
1437	107984998	LOC107984998
1438	105378810	LOC105378810
1439	105378812	LOC105378812
1440	105378811	LOC105378811
1441	107983999	LINC02792
1442	101927412	LINC01781
1443	105378813	LOC105378813
1444	107985018	LOC107985018
1445	23266	ADGRL2
1446	101927434	LOC101927434
1447	105378814	LOC105378814
1448	107985396	LOC107985396
1449	103283057	LINC01362
1450	101927498	LINC01361
1451	107985037	LOC107985037
1452	105378816	LOC105378816
1453	101927542	LINC01712
1454	107985043	LOC107985043
1455	101927587	LINC01725
1456	101927560	LOC101927560
1457	107985041	LOC107985041
1458	79739	TTLL7
1459	5567	PRKACB
1460	107985046	LOC107985046
1461	112268230	LOC112268230
1462	148418	SAMD13
1463	391051	UOX
1464	58511	DNASE2B
1465	80135	RPF1
1466	2787	GNG5
1467	100505741	SPATA1
1468	1486	CTBS
1469	105378819	LOC105378819
1470	103695366	LINC01461
1471	439927	LINC01555
1472	117178	SSX2IP
1473	102724892	LOC102724892
1474	23566	LPAR3
1475	255231	MCOLN2
1476	55283	MCOLN3
1477	126820	DNAI3
1478	100616481	MIR4423
1479	84144	SYDE2
1480	105378821	LOC105378821
1481	148423	C1orf52
1482	8915	BCL10
1483	646626	BCL10-AS1
1484	23576	DDAH1
1485	107985054	LOC107985054
1486	3491	CCN1
1487	107985057	LOC107985057
1488	112268231	LOC112268231
1489	54680	ZNHIT6
1490	105378823	LOC105378823
1491	255631	COL24A1
1492	105378824	LINC02795
1493	105378825	LOC105378825
1494	57489	ODF2L
1495	102465842	MIR7856
1496	9635	CLCA2
1497	1179	CLCA1
1498	105378827	LOC105378827
1499	105378826	LOC105378826
1500	22802	CLCA4
1501	105378828	CLCA4-AS1
1502	9629	CLCA3P
1503	51100	SH3GLB1
1504	105378831	LOC105378831
1505	9403	SELENOF
1506	9653	HS2ST1
1507	339524	LINC01140
1508	101927844	LINC02801
1509	8543	LMO4
1510	100505768	LINC01364
1511	105378833	LOC105378833
1512	105378834	LOC105378834
1513	107985408	LOC107985408
1514	105378835	LOC105378835
1515	107985518	LOC107985518
1516	107985519	LINC01773
1517	101927871	LOC101927871
1518	105378836	LOC105378836
1519	105378839	LOC105378839
1520	101927891	PKN2-AS1
1521	105378838	LOC105378838
1522	5586	PKN2
1523	2959	GTF2B
1524	56267	KYAT3
1525	494115	RBMXL1
1526	2635	GBP3
1527	105378841	LOC105378841
1528	2633	GBP1
1529	2634	GBP2
1530	112268267	LOC112268267
1531	105378842	LOC105378842
1532	388646	GBP7
1533	115361	GBP4
1534	107985076	LOC107985076
1535	105378843	LOC105378843
1536	115362	GBP5
1537	729930	LOC729930
1538	163351	GBP6
1539	400759	GBP1P1
1540	105378844	LOC105378844
1541	23507	LRRC8B
1542	84230	LRRC8C
1543	400761	LRRC8C-DT
1544	107985743	LOC107985743
1545	101927952	LOC101927952
1546	107985744	LOC107985744
1547	101927975	LOC101927975
1548	55144	LRRC8D
1549	105378847	LOC105378847
1550	492303	GEMIN8P4
1551	284695	ZNF326
1552	105378848	LOC105378848
1553	105378849	LOC105378849
1554	107985088	LOC107985088
1555	105378850	LOC105378850
1556	105378851	LOC105378851
1557	105378852	LINC02787
1558	109616984	SNORD3G
1559	343472	BARHL2
1560	105378853	LINC02609
1561	105378855	LINC02788
1562	105378854	LINC01763
1563	84146	ZNF644
1564	164045	HFM1
1565	107985412	LOC107985412
1566	107985417	LOC107985417
1567	105378856	LOC105378856
1568	8317	CDC7
1569	102723436	LOC102723436
1570	7049	TGFBR3
1571	676	BRDT
1572	253152	EPHX4
1573	646817	SETSIP
1574	284697	BTBD8
1575	23285	KIAA1107
1576	388649	C1orf146
1577	11146	GLMN
1578	79871	RPAP2
1579	2672	GFI1
1580	7813	EVI5
1581	6125	RPL5
1582	388650	DIPK1A
1583	6083	SNORD21
1584	26782	SNORA66
1585	22823	MTF2
1586	50999	TMED5
1587	343099	CCDC18
1588	107985521	LOC107985521
1589	100131564	CCDC18-AS1
1590	1810	DR1
1591	54874	FNBP1L
1592	107985761	TRC-GCA7-1
1593	8412	BCAR3
1594	100129046	BCAR3-AS1
1595	102723480	LOC102723480
1596	723788	MIG7
1597	100126348	MIR760
1598	100189133	TRR-TCT1-1
1599	30836	DNTTIP2
1600	2730	GCLM
1601	24	ABCA4
1602	105378858	LOC105378858
1603	9411	ARHGAP29
1604	107985092	ARHGAP29-AS1
1605	105378859	LOC105378859
1606	5825	ABCD3
1607	2152	F3
1608	113219466	MIR12133
1609	105378861	LOC105378861
1610	101928079	SLC44A3-AS1
1611	105378860	LOC105378860
1612	100616321	MIR378G
1613	126969	SLC44A3
1614	1266	CNN3
1615	105378862	LOC105378862
1616	729970	CNN3-DT
1617	199857	ALG14
1618	105378863	LOC105378863
1619	101928098	ALG14-AS1
1620	148534	TLCD4
1621	100527978	TLCD4-RWDD3
1622	101928118	RWDD3-DT
1623	25950	RWDD3
1624	100996630	LINC01760
1625	105378864	LOC105378864
1626	105379825	LOC105379825
1627	101928169	LINC01650
1628	107985420	LOC107985420
1629	440594	LINC01761
1630	100996635	LINC02607
1631	101928219	LOC101928219
1632	102723661	LINC02790
1633	101928241	LINC01787
1634	105378866	LOC105378866
1635	58155	PTBP2
1636	1806	DPYD
1637	100873932	DPYD-AS1
1638	105378867	LOC105378867
1639	100873933	DPYD-AS2
1640	109729128	LINC01930
1641	400765	MIR137HG
1642	100616452	MIR2682
1643	406928	MIR137
1644	729987	LINC01776
1645	51375	SNX7
1646	163404	PLPPR5
1647	100129620	PLPPR5-AS1
1648	9890	PLPPR4
1649	107985093	LOC107985093
1650	101928270	LINC01708
1651	54873	PALMD
1652	391059	FRRS1
1653	178	AGL
1654	23443	SLC35A3
1655	64645	MFSD14A
1656	163786	SASS6
1657	54482	TRMT13
1658	127495	LRRC39
1659	1629	DBT
1660	100506007	RTCA-AS1
1661	8634	RTCA
1662	693138	MIR553
1663	8556	CDC14A
1664	105379827	LOC105379827
1665	54112	GPR88
1666	100128787	LINC01349
1667	7412	VCAM1
1668	2135	EXTL2
1669	148867	SLC30A7
1670	51611	DPH5
1671	102606465	DPH5-DT
1672	107985094	LOC107985094
1673	101928334	LOC101928334
1674	101928370	S1PR1-DT
1675	1901	S1PR1
1676	102723784	LOC102723784
1677	104355286	LINC01307
1678	105378872	LINC01709
1679	118427	OLFM3
1680	94236	DNAJA1P5
1681	107985095	LOC107985095
1682	105378874	LOC105378874
1683	112268286	LOC112268286
1684	107985096	LOC107985096
1685	1301	COL11A1
1686	101928436	RNPC3-DT
1687	55599	RNPC3
1688	280	AMY2B
1689	648740	ACTG1P4
1690	279	AMY2A
1691	276	AMY1A
1692	277	AMY1B
1693	105378878	LOC105378878
1694	278	AMY1C
1695	100129138	LOC100129138
1696	105378879	LOC105378879
1697	105378880	LOC105378880
1698	105378881	LOC105378881
1699	101928476	LINC01676
1700	105378882	LOC105378882
1701	105378883	LOC105378883
1702	105378884	LINC01677
1703	107985116	LOC107985116
1704	105378886	LOC105378886
1705	105378885	LOC105378885
1706	105378887	LOC105378887
1707	105378889	LINC01661
1708	105378888	LOC105378888
1709	55170	PRMT6
1710	22854	NTNG1
1711	10451	VAV3
1712	102465839	MIR7852
1713	100873946	VAV3-AS1
1714	107985124	LINC02785
1715	29957	SLC25A24
1716	148545	NBPF4
1717	653149	NBPF6
1718	284611	EEIG2
1719	113802	HENMT1
1720	105378890	LOC105378890
1721	55119	PRPF38B
1722	163479	FNDC7
1723	6814	STXBP3
1724	105378891	LOC105378891
1725	254268	AKNAD1
1726	642864	SPATA42
1727	107985159	LOC107985159
1728	29899	GPSM2
1729	23155	CLCC1
1730	22911	WDR47
1731	6884	TAF13
1732	105378892	TMEM167B-DT
1733	56900	TMEM167B
1734	677766	SCARNA2
1735	127003	CFAP276
1736	57535	ELAPOR1
1737	6301	SARS1
1738	1952	CELSR2
1739	84722	PSRC1
1740	343263	MYBPHL
1741	6272	SORT1
1742	5686	PSMA5
1743	284612	SYPL2
1744	127002	ATXN7L2
1745	284613	CYB561D1
1746	57463	AMIGO1
1747	105378893	LOC105378893
1748	83873	GPR61
1749	2773	GNAI3
1750	406974	MIR197
1751	2780	GNAT2
1752	271	AMPD2
1753	2948	GSTM4
1754	2946	GSTM2
1755	2944	GSTM1
1756	2949	GSTM5
1757	2947	GSTM3
1758	79574	EPS8L3
1759	107985167	LINC01768
1760	1435	CSF1
1761	10768	AHCYL1
1762	85369	STRIP1
1763	105378895	LOC105378895
1764	257	ALX3
1765	104355139	LINC01397
1766	164153	UBL4B
1767	388662	SLC6A17
1768	105378897	SLC6A17-AS1
1769	100873974	KCNC4-DT
1770	3749	KCNC4
1771	440600	RBM15-AS1
1772	64783	RBM15
1773	9122	SLC16A4
1774	10542	LAMTOR5
1775	101410535	LAMTOR5-AS1
1776	84432	PROK1
1777	105378899	LOC105378899
1778	105378898	LOC105378898
1779	643160	CYMP
1780	440602	CYMP-AS1
1781	3744	KCNA10
1782	3737	KCNA2
1783	107985174	LOC107985174
1784	3738	KCNA3
1785	105378901	LOC105378901
1786	963	CD53
1787	55791	LRIF1
1788	128338	DRAM2
1789	10390	CEPT1
1790	79961	DENND2D
1791	107985180	LOC107985180
1792	1117	CHI3L2
1793	149620	CHIAP2
1794	27159	CHIA
1795	105378903	LOC105378903
1796	128344	PIFO
1797	105378904	LOC105378904
1798	441897	PGBP
1799	5016	OVGP1
1800	79084	WDR77
1801	515	ATP5PB
1802	128346	C1orf162
1803	57413	TMIGD3
1804	140	ADORA3
1805	5906	RAP1A
1806	100129269	LINC01160
1807	107985184	LOC107985184
1808	55924	INKA2
1809	100506343	INKA2-AS1
1810	101928718	LOC101928718
1811	11218	DDX20
1812	3752	KCND3
1813	100874295	KCND3-IT1
1814	100873995	KCND3-AS1
1815	643355	LINC01750
1816	105378906	LOC105378906
1817	105378909	LINC02884
1818	55917	CTTNBP2NL
1819	100422976	MIR4256
1820	7482	WNT2B
1821	54879	ST7L
1822	829	CAPZA1
1823	4343	MOV10
1824	389	RHOC
1825	333926	PPM1J
1826	105378910	PPM1J-DT
1827	284467	TAFA3
1828	100996702	LINC01356
1829	105378912	LINC01357
1830	105378911	LOC105378911
1831	113218506	MIR11399
1832	6566	SLC16A1
1833	246182	AKR7A2P1
1834	100506392	SLC16A1-AS1
1835	107985189	LOC107985189
1836	100996251	LRIG2-DT
1837	9860	LRIG2
1838	643441	LOC643441
1839	260425	MAGI3
1840	10745	PHTF1
1841	54665	RSBN1
1842	100287722	AP4B1-AS1
1843	26191	PTPN22
1844	440603	BCL2L15
1845	10717	AP4B1
1846	64858	DCLRE1B
1847	101928846	HIPK1-AS1
1848	204851	HIPK1
1849	56944	OLFML3
1850	148281	SYT6
1851	107985443	LOC107985443
1852	51592	TRIM33
1853	105378913	LOC105378913
1854	10286	BCAS2
1855	105378914	LOC105378914
1856	163259	DENND2C
1857	270	AMPD1
1858	4893	NRAS
1859	7812	CSDE1
1860	80143	SIKE1
1861	6847	SYCP1
1862	105378915	LOC105378915
1863	7252	TSHB
1864	10100	TSPAN2
1865	105378916	LINC01765
1866	112840934	NGF-AS1
1867	4803	NGF
1868	112268234	LOC112268234
1869	112268287	LOC112268287
1870	81839	VANGL1
1871	845	CASQ2
1872	4808	NHLH2
1873	101928995	LINC01649
1874	101928977	LOC101928977
1875	55356	SLC22A15
1876	126868	MAB21L3
1877	105378918	LOC105378918
1878	107985190	LINC01779
1879	105378919	LOC105378919
1880	105378920	LOC105378920
1881	476	ATP1A1
1882	84852	ATP1A1-AS1
1883	101929023	LINC01762
1884	112268235	LOC112268235
1885	965	CD58
1886	105378925	LOC105378925
1887	100616384	MIR548AC
1888	3321	IGSF3
1889	105378924	LOC105378924
1890	100302117	MIR320B1
1891	388667	LINC02868
1892	105378926	LOC105378926
1893	914	CD2
1894	105378927	LOC105378927
1895	5738	PTGFRN
1896	9398	CD101
1897	101929099	CD101-AS1
1898	8458	TTF2
1899	100126331	MIR942
1900	80263	TRIM45
1901	79679	VTCN1
1902	104355292	LINC01525
1903	10905	MAN1A2
1904	100996263	TENT5C-DT
1905	54855	TENT5C
1906	105378929	LOC105378929
1907	54834	GDAP2
1908	10885	WDR3
1909	200162	SPAG17
1910	105378930	LOC105378930
1911	107985447	LOC107985447
1912	6913	TBX15
1913	105378933	LOC105378933
1914	107985191	LOC107985191
1915	10352	WARS2
1916	104472716	WARS2-IT1
1917	101929147	WARS2-AS1
1918	107985192	LOC107985192
1919	105378934	LINC01780
1920	51179	HAO2
1921	100874270	HAO2-IT1
1922	3284	HSD3B2
1923	105378935	LOC105378935
1924	3283	HSD3B1
1925	128102	HSD3BP4
1926	644242	LINC00622
1927	90874	ZNF697
1928	105378937	LOC105378937
1929	26227	PHGDH
1930	105378936	LOC105378936
1931	3158	HMGCS2
1932	83998	REG4
1933	105378938	LOC105378938
1934	343505	NBPF7P
1935	11085	ADAM30
1936	4853	NOTCH2
1937	101929178	LOC101929178
1938	105378939	LOC105378939
1939	105378940	LOC105378940
1940	9554	SEC22B
1941	107985522	LOC107985522
1942	105378941	LOC105378941
1943	105378954	LOC105378954
1944	101929788	LOC101929788
1945	728841	NBPF8
1946	107985523	LOC107985523
1947	767846	PFN1P2
1948	100996724	PDE4DIPP2
1949	107985524	LOC107985524
1950	105378944	LOC105378944
1951	105378943	LOC105378943
1952	101929796	NOTCH2NLR
1953	101060684	NBPF26
1954	107985762	TRN-GTT7-1
1955	101954277	RNVU1-19
1956	653505	PPIAL4A
1957	728855	LINC00623
1958	100996720	LOC100996720
1959	101954264	RNVU1-4
1960	107985763	TRN-GTT11-1
1961	105369199	LOC105369199
1962	101929798	PDE4DIPP4
1963	107985748	TRG-CCC6-1
1964	107985749	TRV-CAC5-1
1965	107985750	TRN-GTT27-1
1966	106479023	H3P4
1967	2210	FCGR1BP
1968	100996318	LOC100996318
1969	337875	H2BP1
1970	653820	FAM72B
1971	653464	SRGAP2C
1972	107985193	LOC107985193
1973	100873165	SRGAP2-AS1
1974	107985194	LINC02798
1975	647121	EMBP1
1976	107985195	LINC01691
1977	101929814	LOC101929814
1978	105371172	LOC105371172
1979	105371175	LOC105371175
1980	107985200	LOC107985200
1981	107985201	LOC107985201
1982	101927452	LOC101927452
1983	112268275	LINC02799
1984	112268273	LOC112268273
1985	100189261	TRQ-CTG4-2
1986	101954269	RNVU1-17
1987	26863	RNVU1-18
1988	791227	TRN-GTT6-1
1989	105369140	LOC105369140
1990	100189142	TRV-CAC8-1
1991	100189326	TRV-CAC4-1
1992	199882	PDE4DIPP3
1993	100189356	TRN-GTT12-1
1994	338391	H2BP2
1995	100132417	FCGR1CP
1996	440686	H3-7
1997	105371209	LOC105371209
1998	554282	FAM72C
1999	100996712	SRGAP2D
2000	105371207	LOC105371207
2001	105371206	LOC105371206
2002	100996732	LINC02802
2003	101060524	LOC101060524
2004	101927333	CH17-125A10.2
2005	105371196	LOC105371196
2006	730262	PPIAL4E
2007	105373467	LOC105373467
2008	101954267	RNVU1-15
2009	100189323	TRN-GTT3-1
2010	284565	NBPF15
2011	105371211	LOC105371211
2012	6063	RNVU1-2A
2013	105379574	LOC105379574
2014	100189127	TRN-GTT2-8
2015	728945	PPIAL4F
2016	101929826	LINC01632
2017	105371214	LOC105371214
2018	105371215	LOC105371215
2019	101927429	KMT2CP1
2020	1818	DRD5P2
2021	645166	LSP1P5
2022	105371216	LOC105371216
2023	105371217	LOC105371217
2024	107985528	LOC107985528
2025	647135	SRGAP2B
2026	107985595	LOC107985595
2027	728833	FAM72D
2028	105371219	LOC105371219
2029	107985754	TRN-GTT10-1
2030	101929805	LOC101929805
2031	107985614	TRNAV-CAC
2032	107985615	TRNAV-CAC
2033	103091866	LINC01145
2034	100996740	LOC100996740
2035	645142	PPIAL4D
2036	101954266	RNVU1-14
2037	7214	TRN-GTT2-7
2038	100288142	NBPF20
2039	105371312	LOC105371312
2040	105371288	LOC105371288
2041	107985755	TRQ-CTG3-1
2042	107985751	TRN-GTT9-1
2043	101929780	NBPF25P
2044	653519	GPR89A
2045	5174	PDZK1
2046	11126	CD160
2047	27246	RNF115
2048	10623	POLR3C
2049	200035	NUDT17
2050	10401	PIAS3
2051	102466191	MIR6736
2052	148741	ANKRD35
2053	107985593	LOC107985593
2054	8515	ITGA10
2055	8799	PEX11B
2056	114814	GNRHR2
2057	9939	RBM8A
2058	105371260	LIX1L-AS1
2059	128077	LIX1L
2060	84265	POLR3GL
2061	284615	ANKRD34A
2062	10628	TXNIP
2063	148738	HJV
2064	100189384	TRE-CTC1-1
2065	100189064	TRG-TCC2-1
2066	100188991	TRH-GTG1-1
2067	100189198	TRK-CTT2-1
2068	107985594	LOC107985594
2069	101954276	RNVU1-6
2070	101928979	LINC01719
2071	100132406	NBPF10
2072	388677	NOTCH2NLA
2073	105371254	LOC105371254
2074	170688	NUDT4P2
2075	102724364	SEC22B4P
2076	105371242	PPIAL4H
2077	107985756	TRN-GTT24-1
2078	112268274	LOC112268274
2079	100996756	LOC100996756
2080	105371235	LOC105371235
2081	105371233	LOC105371233
2082	107985591	LOC107985591
2083	100288805	HYDIN2
2084	149013	NBPF12
2085	728989	LOC728989
2086	105371231	LOC105371231
2087	100189334	TRH-GTG1-2
2088	101447996	RNVU1-8
2089	644861	NBPF13P
2090	5565	PRKAB2
2091	9557	CHD1L
2092	171423	PDIA3P1
2093	2330	FMO5
2094	100289211	LINC00624
2095	607	BCL9
2096	51205	ACP6
2097	102723321	LOC102723321
2098	105371230	LOC105371230
2099	2702	GJA5
2100	2703	GJA8
2101	105371229	LOC105371229
2102	51463	GPR89B
2103	100034743	PDZK1P1
2104	105371228	LINC02804
2105	100189140	TRQ-CTG3-2
2106	26864	RNVU1-7
2107	100189193	TRN-GTT9-2
2108	728920	PDE4DIPP1
2109	200030	NBPF11
2110	105371227	LOC105371227
2111	100505824	LINC02805
2112	101927468	LOC101927468
2113	100189056	TRQ-CTG4-1
2114	105371226	LINC01731
2115	284561	LINC02806
2116	100189307	TRH-GTG1-3
2117	105371225	LOC105371225
2118	100189174	TRH-GTG1-4
2119	100188998	TRQ-CTG7-1
2120	100847044	MIR5087
2121	101954273	RNVU1-1
2122	102466225	MIR6077
2123	100132057	PDE4DIPP6
2124	101954272	RNVU1-3
2125	107985525	LOC107985525
2126	388685	LINC01138
2127	105371224	LOC105371224
2128	644591	PPIAL4G
2129	100189005	TRN-GTT2-1
2130	25832	NBPF14
2131	100996763	NOTCH2NLB
2132	105371223	LOC105371223
2133	105371222	LOC105371222
2134	440672	NUDT4B
2135	100996517	SEC22B3P
2136	9659	PDE4DIP
2137	112268272	LOC112268272
2138	400818	NBPF9
2139	101929790	LOC101929790
2140	102723348	LOC102723348
2141	653513	LOC653513
2142	100996716	SEC22B2P
2143	105371403	LOC105371403
2144	100996717	NOTCH2NLC
2145	101060226	NBPF19
2146	107985752	TRN-GTT25-1
2147	653598	PPIAL4C
2148	57234	LINC00869
2149	100189257	TRN-GTT11-2
2150	112268236	LOC112268236
2151	644634	LOC644634
2152	107985753	TRNAV-CAC
2153	100189228	TRV-CAC1-7
2154	102723955	PDE4DIPP7
2155	105371406	LOC105371406
